text,label
"
    Health Insurance Card
    Name: Kyle Roberts
    Policy Number: aO732506613
    Member ID: 095cc1fe-df47-4a18-af84-c293560dc696
    Group #: 2825
    Plan Type: HMO
    Coverage Start Date: 2025-05-11
    Coverage End Date: 2027-01-15
    Issuer: Greene-Ross
    ",health_insurance_card
"
    Invoice #: 7819
    Date: 2025-02-05
    Billed To: Amy Morrison
    Address: 3133 Marc Valleys
Pamville, AZ 10507
    - industry: $424
- floor: $194
- maintain: $132
    Total: $917
    ",invoice
"
    Bank Statement
    Name: Timothy Wall
    Account #: GB61OORU96309672097722
    2025-02-02 - Chen Group - $267
2025-02-17 - Martin Inc - $292
2025-04-30 - Smith-Scott - $283
2025-02-03 - Woods, Garcia and Contreras - $180
2025-04-07 - Fisher-Morris - $162
    Closing Balance: $2608
    ",bank_statement
"
    Driver's License
    Name: Alexander Doyle
    Address: 06220 Arroyo Turnpike Suite 333
Lake Karenside, AR 29646
    DOB: 1987-03-23
    License #: rE704654
    Expiry: 2034-05-08
    ",drivers_license
"
    Health Insurance Card
    Name: Jennifer Lewis
    Policy Number: sS417484373
    Member ID: be11dd5f-f087-4ad3-9a64-16443b0cd63d
    Group #: 5600
    Plan Type: PPO
    Coverage Start Date: 2025-02-23
    Coverage End Date: 2028-08-29
    Issuer: Montgomery Inc
    ",health_insurance_card
"
    Invoice #: 4313
    Date: 2025-01-06
    Billed To: Kimberly Russell MD
    Address: 49367 Khan Squares
West Lindsayview, IA 18364
    - ball: $286
- contain: $455
- success: $339
    Total: $228
    ",invoice
"
    Bank Statement
    Name: Michelle Koch
    Account #: GB20GPZC22218231419008
    2025-03-22 - Barrett LLC - $107
2025-02-18 - Williams Ltd - $152
2025-01-11 - Patton, Schmidt and Aguirre - $227
2025-03-01 - Davis-Franklin - $68
2025-01-22 - Shaw, Sanders and Gray - $226
    Closing Balance: $2767
    ",bank_statement
"
    Driver's License
    Name: Sarah Smith
    Address: 66099 Kevin Point
East Anthonyland, MD 26261
    DOB: 1974-01-30
    License #: hi584767
    Expiry: 2029-04-07
    ",drivers_license
"
    Health Insurance Card
    Name: Sabrina Soto
    Policy Number: VS199817058
    Member ID: a604a5b0-7e0a-4e48-a861-947a060fffd5
    Group #: 6849
    Plan Type: HMO
    Coverage Start Date: 2025-01-23
    Coverage End Date: 2029-03-23
    Issuer: Hodges-Harris
    ",health_insurance_card
"
    Invoice #: 4395
    Date: 2025-03-19
    Billed To: Mary Harrell
    Address: 62171 Mark Throughway
Penafort, ND 96526
    - story: $142
- possible: $416
- idea: $285
    Total: $559
    ",invoice
"
    Bank Statement
    Name: Heather Sanchez
    Account #: GB21HOXW77969075822350
    2025-05-06 - Davis, Larsen and Wolf - $10
2025-02-25 - Scott PLC - $267
2025-03-15 - Ward, Clark and Ortiz - $10
2025-01-13 - Terry Ltd - $190
2025-04-14 - Webb, Henderson and White - $156
    Closing Balance: $1708
    ",bank_statement
"
    Driver's License
    Name: John Dunlap
    Address: 185 Foley Mount
Angelachester, WI 74397
    DOB: 1939-11-26
    License #: dk877701
    Expiry: 2027-07-11
    ",drivers_license
"
    Health Insurance Card
    Name: Andrew Brown
    Policy Number: eL753639329
    Member ID: 78e1c978-c678-4b7c-a81b-ee583c49ce1a
    Group #: 8356
    Plan Type: HMO
    Coverage Start Date: 2025-03-25
    Coverage End Date: 2029-07-02
    Issuer: Park-Snow
    ",health_insurance_card
"
    Invoice #: 4034
    Date: 2025-03-06
    Billed To: William George
    Address: 2165 Robert Corners Suite 617
Floresshire, IN 43016
    - ball: $130
- hour: $246
- form: $213
    Total: $249
    ",invoice
"
    Bank Statement
    Name: Ralph Brown
    Account #: GB44UUFU10619256143726
    2025-01-05 - Powell, Zamora and Anderson - $89
2025-03-14 - Price Ltd - $210
2025-02-02 - Phillips Inc - $134
2025-02-19 - Mason-Richmond - $66
2025-02-20 - Snyder Group - $92
    Closing Balance: $4561
    ",bank_statement
"
    Driver's License
    Name: Carol Bennett
    Address: PSC 1347, Box 7706
APO AE 48171
    DOB: 1940-02-13
    License #: TI561353
    Expiry: 2028-03-05
    ",drivers_license
"
    Health Insurance Card
    Name: Michael Suarez
    Policy Number: Ze520048470
    Member ID: 81bda538-ec13-4ab4-b1c1-2341db1e6f32
    Group #: 6494
    Plan Type: EPO
    Coverage Start Date: 2025-01-21
    Coverage End Date: 2027-05-10
    Issuer: Frey, Randall and Simon
    ",health_insurance_card
"
    Invoice #: 5634
    Date: 2025-01-12
    Billed To: Isaiah Collins
    Address: 78522 Miller Tunnel Suite 553
Port Curtisshire, GU 43508
    - woman: $322
- certain: $239
- break: $48
    Total: $322
    ",invoice
"
    Bank Statement
    Name: Ashlee Taylor
    Account #: GB70XVIJ36580525952947
    2025-04-20 - Christensen and Sons - $277
2025-02-22 - Robertson, Mitchell and Hale - $270
2025-04-07 - Bright-Powell - $273
2025-03-17 - Wolfe LLC - $206
2025-01-25 - Burton, Parsons and Rodgers - $160
    Closing Balance: $2412
    ",bank_statement
"
    Driver's License
    Name: Patricia Collier
    Address: PSC 3811, Box 2023
APO AE 05158
    DOB: 1965-11-10
    License #: Pj781410
    Expiry: 2028-02-19
    ",drivers_license
"
    Health Insurance Card
    Name: Lauren Lucero
    Policy Number: FA117755495
    Member ID: 8b1f08ff-24cf-40f8-a2a2-51c8f24dce91
    Group #: 5222
    Plan Type: POS
    Coverage Start Date: 2025-02-28
    Coverage End Date: 2029-06-22
    Issuer: Berry Inc
    ",health_insurance_card
"
    Invoice #: 4288
    Date: 2025-01-07
    Billed To: Erika Greer
    Address: 11014 Crystal Common
Port Jennifer, OR 60565
    - discuss: $166
- provide: $445
- three: $95
    Total: $755
    ",invoice
"
    Bank Statement
    Name: Regina Heath
    Account #: GB07RQQG87492578792715
    2025-04-21 - Smith, Rodriguez and Travis - $204
2025-01-18 - Martinez-Young - $164
2025-01-01 - Smith-Smith - $124
2025-03-19 - Green, Baker and Erickson - $218
2025-04-16 - Jones, Watts and Smith - $42
    Closing Balance: $1745
    ",bank_statement
"
    Driver's License
    Name: Paul Jimenez
    Address: 7147 Karen Locks Apt. 124
Alexanderhaven, MD 45115
    DOB: 1960-11-29
    License #: MF624674
    Expiry: 2026-12-26
    ",drivers_license
"
    Health Insurance Card
    Name: Amy Walker
    Policy Number: rd324920706
    Member ID: 140606ab-1e78-4c94-9439-89ad075fd1ac
    Group #: 9065
    Plan Type: POS
    Coverage Start Date: 2025-01-25
    Coverage End Date: 2027-04-04
    Issuer: Pierce Ltd
    ",health_insurance_card
"
    Invoice #: 3404
    Date: 2025-05-09
    Billed To: Jonathan Walton
    Address: 3256 Liu Meadow Suite 818
Port Joshua, MP 50263
    - range: $142
- onto: $288
- eat: $24
    Total: $310
    ",invoice
"
    Bank Statement
    Name: Sandra Blankenship
    Account #: GB62USGR88615192710643
    2025-03-25 - Atkinson, Johnson and Thomas - $237
2025-02-11 - Hinton Group - $273
2025-04-17 - Tran-Nichols - $293
2025-01-03 - Medina, Lewis and Garcia - $286
2025-03-13 - Reed Group - $56
    Closing Balance: $3083
    ",bank_statement
"
    Driver's License
    Name: Scott Johnson
    Address: 493 Tami Mission Apt. 620
New Stephanietown, VA 23961
    DOB: 1946-01-29
    License #: gO106700
    Expiry: 2033-01-03
    ",drivers_license
"
    Health Insurance Card
    Name: Nathan Santiago
    Policy Number: Xg157795613
    Member ID: bee67e74-2526-4c3a-bca6-1e6e567f9362
    Group #: 8098
    Plan Type: POS
    Coverage Start Date: 2025-04-04
    Coverage End Date: 2027-08-11
    Issuer: Lee Ltd
    ",health_insurance_card
"
    Invoice #: 6709
    Date: 2025-02-11
    Billed To: Stephanie Shelton
    Address: 99000 Peter Divide Apt. 773
Connieburgh, CO 79758
    - resource: $208
- how: $321
- recently: $476
    Total: $310
    ",invoice
"
    Bank Statement
    Name: Brandon Arnold
    Account #: GB08CGYG81003268096153
    2025-01-05 - Pacheco Ltd - $164
2025-01-24 - Bruce PLC - $218
2025-04-25 - Jones-Gonzales - $167
2025-01-27 - Torres, Chavez and Terry - $23
2025-03-08 - Jenkins PLC - $130
    Closing Balance: $3487
    ",bank_statement
"
    Driver's License
    Name: Adam Green
    Address: 15249 Howe Plaza Suite 442
Anthonyport, AR 83501
    DOB: 1994-11-17
    License #: ku161580
    Expiry: 2027-08-28
    ",drivers_license
"
    Health Insurance Card
    Name: Shelly Carter
    Policy Number: AO276370209
    Member ID: 592a59e0-3071-4e8d-b897-d82de4f3f27b
    Group #: 1773
    Plan Type: POS
    Coverage Start Date: 2025-03-28
    Coverage End Date: 2026-05-13
    Issuer: Barajas Group
    ",health_insurance_card
"
    Invoice #: 5116
    Date: 2025-01-10
    Billed To: Karla Mathis
    Address: 643 John Prairie
Angieland, RI 54723
    - three: $401
- high: $255
- cause: $96
    Total: $958
    ",invoice
"
    Bank Statement
    Name: Kayla Johnson
    Account #: GB25ACAE90260363690888
    2025-03-05 - Myers-Anthony - $264
2025-02-13 - Kim LLC - $121
2025-04-08 - White PLC - $254
2025-03-22 - Rivera and Sons - $14
2025-02-13 - Cummings-Mercado - $145
    Closing Balance: $1109
    ",bank_statement
"
    Driver's License
    Name: Leslie Green
    Address: 55267 Mcbride Corners Suite 751
West Nicholas, AR 71275
    DOB: 1952-05-30
    License #: YN903173
    Expiry: 2031-03-21
    ",drivers_license
"
    Health Insurance Card
    Name: Autumn Ramos
    Policy Number: Do439949306
    Member ID: 7866f9c3-8ed7-4ac8-9d46-5798d3c26f9a
    Group #: 7447
    Plan Type: PPO
    Coverage Start Date: 2025-03-22
    Coverage End Date: 2028-04-10
    Issuer: Williamson, Proctor and White
    ",health_insurance_card
"
    Invoice #: 2457
    Date: 2025-03-05
    Billed To: Garrett Miller
    Address: 618 Ortiz Coves
Hooperstad, LA 97922
    - someone: $357
- central: $176
- environment: $354
    Total: $650
    ",invoice
"
    Bank Statement
    Name: Daniel Andersen
    Account #: GB74EYXP87622489927722
    2025-02-20 - Brown-Buchanan - $51
2025-03-23 - Whitehead Inc - $41
2025-04-04 - Little-Butler - $298
2025-04-02 - Jones PLC - $98
2025-02-14 - Reed, Schneider and Freeman - $174
    Closing Balance: $2069
    ",bank_statement
"
    Driver's License
    Name: Dr. Sara Bailey
    Address: 836 Jose Flat Suite 224
East Vincent, DE 06322
    DOB: 2002-10-05
    License #: EN862994
    Expiry: 2033-09-30
    ",drivers_license
"
    Health Insurance Card
    Name: Karen Lawrence
    Policy Number: QO200251003
    Member ID: 0e1a1c60-839d-4a90-95b5-bd407eacd9a6
    Group #: 6450
    Plan Type: EPO
    Coverage Start Date: 2025-03-12
    Coverage End Date: 2029-04-20
    Issuer: Smith, Mitchell and Thomas
    ",health_insurance_card
"
    Invoice #: 1918
    Date: 2025-01-31
    Billed To: Katherine Mitchell
    Address: 021 Amanda Glens
Bryantmouth, WV 89383
    - may: $468
- book: $432
- up: $486
    Total: $700
    ",invoice
"
    Bank Statement
    Name: Monica Munoz
    Account #: GB54GPKD37344611897515
    2025-04-01 - Bauer-Lopez - $113
2025-01-31 - Hoffman LLC - $146
2025-02-21 - Foster-Smith - $293
2025-01-06 - Johnson, Dean and Robles - $134
2025-02-19 - White-Nelson - $219
    Closing Balance: $2102
    ",bank_statement
"
    Driver's License
    Name: Sara Thomas
    Address: 9675 Jeffrey Mill
New Stephanie, NV 11907
    DOB: 1995-10-26
    License #: Dn065144
    Expiry: 2029-06-19
    ",drivers_license
"
    Health Insurance Card
    Name: Eric Ferguson
    Policy Number: iV219131632
    Member ID: 1324591b-06b3-4598-b45d-0d351f38cdf5
    Group #: 3174
    Plan Type: EPO
    Coverage Start Date: 2025-02-17
    Coverage End Date: 2029-09-04
    Issuer: Moss, Smith and Wang
    ",health_insurance_card
"
    Invoice #: 6081
    Date: 2025-04-01
    Billed To: Jason Washington
    Address: 708 White Unions Apt. 056
Maureenfort, NM 65524
    - six: $93
- later: $330
- stand: $159
    Total: $522
    ",invoice
"
    Bank Statement
    Name: Kevin Garcia
    Account #: GB48CENV97418825598176
    2025-01-06 - Jones Ltd - $286
2025-01-01 - Mullins-French - $125
2025-03-23 - Cameron LLC - $50
2025-05-02 - Molina-Castro - $167
2025-04-27 - Brown, Simmons and Barrett - $56
    Closing Balance: $4940
    ",bank_statement
"
    Driver's License
    Name: James Grimes
    Address: 75320 Donna Springs Suite 282
Lake Lindsaystad, TN 93925
    DOB: 1996-01-22
    License #: UF686238
    Expiry: 2029-10-28
    ",drivers_license
"
    Health Insurance Card
    Name: Robert Smith
    Policy Number: lh517399180
    Member ID: 73229ab6-c9f0-47e5-8630-a32e2a4a1c09
    Group #: 9750
    Plan Type: HMO
    Coverage Start Date: 2025-01-10
    Coverage End Date: 2028-10-05
    Issuer: Smith-Burke
    ",health_insurance_card
"
    Invoice #: 5109
    Date: 2025-04-30
    Billed To: Aaron Estrada
    Address: 3261 Bennett Ferry
Richardmouth, MP 59220
    - forward: $11
- always: $464
- staff: $355
    Total: $313
    ",invoice
"
    Bank Statement
    Name: Kenneth Barrett
    Account #: GB24BOQR76755359544895
    2025-03-17 - Fowler-Mason - $278
2025-01-11 - Swanson-Lee - $216
2025-04-19 - Mcconnell-Lewis - $59
2025-03-08 - Jones-Arnold - $79
2025-01-07 - Green, Curtis and Baker - $62
    Closing Balance: $3823
    ",bank_statement
"
    Driver's License
    Name: Julie Schroeder
    Address: 417 Hernandez Glens
Bookerville, HI 90628
    DOB: 1943-12-02
    License #: Bz333970
    Expiry: 2029-04-05
    ",drivers_license
"
    Health Insurance Card
    Name: Matthew Clark
    Policy Number: zx692556633
    Member ID: c85a09b2-d34f-4796-8472-5547d4e06769
    Group #: 9745
    Plan Type: EPO
    Coverage Start Date: 2025-04-14
    Coverage End Date: 2028-08-20
    Issuer: Calhoun Ltd
    ",health_insurance_card
"
    Invoice #: 1822
    Date: 2025-01-03
    Billed To: Michael Garcia
    Address: 3665 Miller Islands Suite 036
Lynchhaven, MI 96114
    - down: $171
- establish: $258
- fire: $232
    Total: $361
    ",invoice
"
    Bank Statement
    Name: David Sullivan
    Account #: GB37BFCM89408143437863
    2025-03-26 - Thompson, Mcpherson and Turner - $16
2025-02-10 - Jackson and Sons - $39
2025-03-02 - Wagner, Whitney and Gardner - $214
2025-01-26 - Daniels, Spencer and Bentley - $177
2025-03-28 - Espinoza Group - $200
    Closing Balance: $3267
    ",bank_statement
"
    Driver's License
    Name: Heather Ho
    Address: 40917 Moore Spur Suite 323
North Ericashire, NJ 16231
    DOB: 2007-04-10
    License #: Ei385847
    Expiry: 2026-06-13
    ",drivers_license
"
    Health Insurance Card
    Name: Jaime Chan
    Policy Number: Lj780031420
    Member ID: b067221a-3c5d-4c69-9bda-6a25d62e84eb
    Group #: 8288
    Plan Type: HMO
    Coverage Start Date: 2025-01-11
    Coverage End Date: 2029-01-15
    Issuer: Rodriguez, Alexander and Owen
    ",health_insurance_card
"
    Invoice #: 2683
    Date: 2025-01-23
    Billed To: Timothy Jensen
    Address: 198 Steven Road Apt. 270
Smithtown, AZ 91606
    - indeed: $415
- answer: $259
- everyone: $497
    Total: $423
    ",invoice
"
    Bank Statement
    Name: Ronald Garrett
    Account #: GB97JCYG46222284431357
    2025-01-02 - Riddle, Harrison and Carpenter - $18
2025-02-08 - Spencer-Richardson - $165
2025-05-12 - Thomas, Palmer and Esparza - $200
2025-02-03 - Ramos-Briggs - $76
2025-03-30 - Garrison-Dixon - $103
    Closing Balance: $1102
    ",bank_statement
"
    Driver's License
    Name: Judy Guerrero
    Address: 5855 Lowery Road
South Steven, ME 24633
    DOB: 1988-02-12
    License #: YZ355019
    Expiry: 2027-09-30
    ",drivers_license
"
    Health Insurance Card
    Name: Tammy Mercado
    Policy Number: zs699360276
    Member ID: 0cfeec2b-e6f4-4ed6-854c-b24d8672df6b
    Group #: 1849
    Plan Type: POS
    Coverage Start Date: 2025-05-03
    Coverage End Date: 2028-09-16
    Issuer: Rivera-Thompson
    ",health_insurance_card
"
    Invoice #: 8965
    Date: 2025-02-27
    Billed To: Ashley Hancock
    Address: 507 Macdonald Street Suite 006
Davidside, NJ 29183
    - positive: $307
- cultural: $40
- grow: $99
    Total: $122
    ",invoice
"
    Bank Statement
    Name: Christopher Barton
    Account #: GB31QZEH39102031108658
    2025-03-22 - Stevenson-Ford - $82
2025-04-19 - Alexander-Bell - $71
2025-02-08 - Fuentes PLC - $12
2025-03-13 - Foley-Mcclain - $244
2025-01-05 - Grant-Nelson - $112
    Closing Balance: $3133
    ",bank_statement
"
    Driver's License
    Name: Shelley Wilson
    Address: PSC 7245, Box 8586
APO AA 60938
    DOB: 1936-01-02
    License #: yD049665
    Expiry: 2030-12-06
    ",drivers_license
"
    Health Insurance Card
    Name: Matthew Hughes
    Policy Number: DX945368740
    Member ID: 4693e0b8-595d-4cdc-afd9-5c98880c0161
    Group #: 7425
    Plan Type: EPO
    Coverage Start Date: 2025-04-07
    Coverage End Date: 2027-07-04
    Issuer: Johnson, Sexton and Ruiz
    ",health_insurance_card
"
    Invoice #: 5205
    Date: 2025-01-06
    Billed To: Christopher Perkins
    Address: 382 Wolfe Islands
North Jane, IA 32578
    - about: $93
- begin: $25
- author: $15
    Total: $544
    ",invoice
"
    Bank Statement
    Name: Jason Graves
    Account #: GB78FGEH53657486797803
    2025-01-15 - Leonard Inc - $123
2025-05-02 - Jones Ltd - $103
2025-03-20 - Waters-Morgan - $264
2025-01-20 - Hunter, Harris and Miller - $244
2025-02-02 - Lee-Tucker - $15
    Closing Balance: $2684
    ",bank_statement
"
    Driver's License
    Name: Erik Lowery
    Address: USNS Chavez
FPO AP 40140
    DOB: 1959-05-18
    License #: jJ704575
    Expiry: 2031-02-04
    ",drivers_license
"
    Health Insurance Card
    Name: Donna Pratt MD
    Policy Number: AB519210281
    Member ID: 9a114e43-803b-4dc9-af21-900b02e17370
    Group #: 8750
    Plan Type: EPO
    Coverage Start Date: 2025-02-26
    Coverage End Date: 2027-09-12
    Issuer: Patrick Inc
    ",health_insurance_card
"
    Invoice #: 8249
    Date: 2025-04-02
    Billed To: Anthony Berry
    Address: 73726 Peterson Lights
Maryland, MA 65306
    - recognize: $79
- expert: $489
- test: $474
    Total: $973
    ",invoice
"
    Bank Statement
    Name: Chelsea Turner
    Account #: GB08OYYA72659739516195
    2025-02-15 - Bryant-Garcia - $158
2025-04-06 - Hamilton-Lewis - $167
2025-03-10 - Watts, Williams and Lee - $102
2025-03-21 - Chen, Richards and Acevedo - $26
2025-01-08 - Walters Ltd - $198
    Closing Balance: $2544
    ",bank_statement
"
    Driver's License
    Name: Kristi Jenkins
    Address: 47199 Jay Ramp Suite 939
Howardport, CT 10049
    DOB: 1963-08-23
    License #: em065088
    Expiry: 2030-09-17
    ",drivers_license
"
    Health Insurance Card
    Name: Sandra Mann
    Policy Number: ER562325102
    Member ID: a92cd6af-5c2b-45be-aec8-2b52a9ba0f1d
    Group #: 9925
    Plan Type: POS
    Coverage Start Date: 2025-01-05
    Coverage End Date: 2026-08-01
    Issuer: Fowler and Sons
    ",health_insurance_card
"
    Invoice #: 1908
    Date: 2025-04-04
    Billed To: Richard Harris
    Address: 5680 Timothy Path
New Lisaland, AL 85227
    - itself: $215
- such: $307
- this: $88
    Total: $105
    ",invoice
"
    Bank Statement
    Name: Ryan Smith
    Account #: GB64TSUT34864199521100
    2025-03-16 - Perez-Crawford - $128
2025-04-30 - Hernandez, Harrison and Marquez - $132
2025-04-18 - Wood PLC - $180
2025-02-06 - Aguirre, Kelly and Daniels - $31
2025-02-23 - Smith, Collins and Conner - $103
    Closing Balance: $4503
    ",bank_statement
"
    Driver's License
    Name: Derek Jackson
    Address: 9433 Eric Coves Suite 119
North Jasmineville, MA 30986
    DOB: 1937-08-08
    License #: jS358754
    Expiry: 2029-06-14
    ",drivers_license
"
    Health Insurance Card
    Name: Joseph Osborne
    Policy Number: HA925837833
    Member ID: 53b156ed-1227-44c2-bdc9-c1472d74d510
    Group #: 6101
    Plan Type: EPO
    Coverage Start Date: 2025-01-09
    Coverage End Date: 2028-12-05
    Issuer: King PLC
    ",health_insurance_card
"
    Invoice #: 4392
    Date: 2025-04-29
    Billed To: Shannon Miller
    Address: 424 Michelle Inlet
Pittschester, WI 41347
    - western: $298
- look: $149
- goal: $465
    Total: $425
    ",invoice
"
    Bank Statement
    Name: Colleen Sullivan
    Account #: GB56WEJZ00824217333925
    2025-01-14 - Robinson PLC - $244
2025-02-06 - Whitney-Hancock - $170
2025-03-12 - Ortega PLC - $97
2025-03-24 - Carson LLC - $272
2025-05-02 - Daniel, Jensen and Roth - $281
    Closing Balance: $1486
    ",bank_statement
"
    Driver's License
    Name: Gabrielle Davis
    Address: 554 Jean Lane
Dixonland, IL 66401
    DOB: 1939-02-20
    License #: Hy838258
    Expiry: 2034-05-22
    ",drivers_license
"
    Health Insurance Card
    Name: Denise Peters
    Policy Number: fH385946896
    Member ID: 9170b4f6-965d-4da5-8773-4ad358dbed1e
    Group #: 3519
    Plan Type: POS
    Coverage Start Date: 2025-01-25
    Coverage End Date: 2026-08-07
    Issuer: Thompson Ltd
    ",health_insurance_card
"
    Invoice #: 2261
    Date: 2025-04-17
    Billed To: Amanda Nicholson
    Address: 45005 Pena Unions
New Denisemouth, CT 91573
    - relationship: $328
- set: $195
- home: $369
    Total: $100
    ",invoice
"
    Bank Statement
    Name: Lisa Mcgee
    Account #: GB94YZNN49279961678067
    2025-01-31 - Logan-Grant - $79
2025-02-09 - Sexton-Pierce - $21
2025-04-28 - Cunningham-Brown - $132
2025-04-02 - Waters-Russell - $66
2025-01-30 - Blackburn Inc - $207
    Closing Balance: $4943
    ",bank_statement
"
    Driver's License
    Name: Barbara Carter
    Address: 42523 Adam Hills
South Andrew, HI 59215
    DOB: 1965-11-25
    License #: vb262531
    Expiry: 2027-11-13
    ",drivers_license
"
    Health Insurance Card
    Name: Ms. Samantha Smith
    Policy Number: VR810342441
    Member ID: 569735b1-cb96-4bcb-bff4-0bb5e13cc2c8
    Group #: 9937
    Plan Type: POS
    Coverage Start Date: 2025-01-15
    Coverage End Date: 2029-07-03
    Issuer: Higgins Ltd
    ",health_insurance_card
"
    Invoice #: 4397
    Date: 2025-02-24
    Billed To: Dakota Garcia
    Address: 28884 Nathaniel Gardens
Mitchellborough, NJ 43495
    - interview: $77
- stand: $452
- avoid: $54
    Total: $576
    ",invoice
"
    Bank Statement
    Name: Lauren Mitchell
    Account #: GB06RZZY29108343136534
    2025-01-08 - Mitchell-Greene - $151
2025-02-08 - Williams, Best and Terry - $91
2025-02-12 - Jones LLC - $88
2025-04-25 - Raymond, Steele and Calderon - $164
2025-02-19 - Gill-Raymond - $233
    Closing Balance: $1592
    ",bank_statement
"
    Driver's License
    Name: Jake Rodriguez
    Address: 3228 Casey Ferry Apt. 503
Rhondaberg, VI 05274
    DOB: 1963-05-30
    License #: iJ009916
    Expiry: 2032-08-20
    ",drivers_license
"
    Health Insurance Card
    Name: Yolanda Jones
    Policy Number: NU622174173
    Member ID: c6edf9fe-b806-48a7-ba64-00d77b83284d
    Group #: 1086
    Plan Type: PPO
    Coverage Start Date: 2025-03-17
    Coverage End Date: 2029-02-20
    Issuer: Mitchell-Clements
    ",health_insurance_card
"
    Invoice #: 1027
    Date: 2025-01-13
    Billed To: Christina Reed
    Address: 36165 Hector Plains Suite 432
West Jamesville, OR 32489
    - course: $269
- detail: $206
- someone: $206
    Total: $953
    ",invoice
"
    Bank Statement
    Name: Robert Jones
    Account #: GB19JWZO16418553419911
    2025-02-09 - Ochoa, White and Duke - $146
2025-01-11 - Dorsey, Lopez and Valdez - $223
2025-03-05 - Gutierrez, Daniels and Smith - $23
2025-02-12 - Hughes, Burke and Johnston - $31
2025-02-15 - Bailey PLC - $229
    Closing Balance: $1029
    ",bank_statement
"
    Driver's License
    Name: Eileen Mccullough
    Address: 87734 Gary River
Weekstown, NJ 45170
    DOB: 1964-08-28
    License #: Zo781514
    Expiry: 2027-04-27
    ",drivers_license
"
    Health Insurance Card
    Name: John Rivera
    Policy Number: GR859013578
    Member ID: 23d44d98-c301-4c5d-af07-d5a7905db88a
    Group #: 9004
    Plan Type: PPO
    Coverage Start Date: 2025-01-10
    Coverage End Date: 2027-11-07
    Issuer: Brewer, Allen and Powers
    ",health_insurance_card
"
    Invoice #: 3505
    Date: 2025-05-06
    Billed To: Mrs. Pamela Daniel
    Address: 48671 Mckee Flats
East Josephmouth, WY 08862
    - foreign: $157
- country: $12
- business: $381
    Total: $140
    ",invoice
"
    Bank Statement
    Name: Daniel Mccoy
    Account #: GB55ZJZX15673908622409
    2025-02-28 - Frazier-Ward - $145
2025-01-29 - Byrd Inc - $94
2025-01-07 - Solis, Whitaker and Lynch - $287
2025-02-01 - Johnston, Gibson and Morales - $95
2025-01-01 - Meyers, Huynh and Brooks - $248
    Closing Balance: $3101
    ",bank_statement
"
    Driver's License
    Name: Joseph Singh
    Address: Unit 2765 Box 4296
DPO AE 47528
    DOB: 1965-01-29
    License #: Eo751315
    Expiry: 2028-09-28
    ",drivers_license
"
    Health Insurance Card
    Name: Kevin Simpson
    Policy Number: gf477739490
    Member ID: 354b6a79-b896-4979-b960-9dd4f134c2fa
    Group #: 3265
    Plan Type: HMO
    Coverage Start Date: 2025-01-18
    Coverage End Date: 2029-01-22
    Issuer: Wood, Jenkins and Stevenson
    ",health_insurance_card
"
    Invoice #: 3061
    Date: 2025-03-11
    Billed To: Christine White
    Address: PSC 5711, Box 0797
APO AE 34106
    - cause: $166
- wind: $93
- health: $269
    Total: $765
    ",invoice
"
    Bank Statement
    Name: Alan Alvarado
    Account #: GB48JPHV79745357468138
    2025-02-18 - Diaz LLC - $209
2025-01-25 - Wilkinson, Dean and Jones - $175
2025-03-13 - Castillo-Wise - $231
2025-01-27 - Johnson, Stewart and Porter - $263
2025-04-12 - Garcia-Johnson - $107
    Closing Balance: $3209
    ",bank_statement
"
    Driver's License
    Name: Jessica Webb
    Address: 77625 Kristen Mall
Port Johnshire, PW 24080
    DOB: 1986-07-03
    License #: hf425936
    Expiry: 2030-01-23
    ",drivers_license
"
    Health Insurance Card
    Name: Jennifer Wade
    Policy Number: rL691851658
    Member ID: c830dd3e-3a6b-4a9a-b177-a36a501b1419
    Group #: 8010
    Plan Type: PPO
    Coverage Start Date: 2025-03-15
    Coverage End Date: 2027-02-04
    Issuer: Taylor-Kelley
    ",health_insurance_card
"
    Invoice #: 8744
    Date: 2025-02-06
    Billed To: Jennifer Carroll
    Address: 953 Samantha Mall Apt. 121
Lake Jessica, NH 89310
    - class: $297
- miss: $105
- everyone: $73
    Total: $486
    ",invoice
"
    Bank Statement
    Name: Harold Macias
    Account #: GB18NKVL64660084593673
    2025-03-22 - Baker, Hughes and Conrad - $93
2025-04-25 - Henry-Wilson - $299
2025-05-05 - Chavez, Hill and Hall - $153
2025-03-28 - Kramer-Morgan - $201
2025-03-20 - Garcia, Harrison and Turner - $173
    Closing Balance: $2713
    ",bank_statement
"
    Driver's License
    Name: Andrew Ball
    Address: 1329 Ramirez Glens
North Markhaven, UT 77016
    DOB: 1994-10-25
    License #: VG669701
    Expiry: 2035-01-29
    ",drivers_license
"
    Health Insurance Card
    Name: Thomas Barnes
    Policy Number: tw043855972
    Member ID: 4aa187b0-9268-4f0a-b518-4f2517773236
    Group #: 7862
    Plan Type: PPO
    Coverage Start Date: 2025-04-20
    Coverage End Date: 2027-08-03
    Issuer: Wilson, Wong and Morgan
    ",health_insurance_card
"
    Invoice #: 4648
    Date: 2025-04-29
    Billed To: Diamond Cox
    Address: 844 Tyler Lights
Russellmouth, MH 66021
    - about: $199
- couple: $248
- close: $349
    Total: $775
    ",invoice
